,timestamp,baro_altitude,baro_temperature,imu_accX,imu_accY,imu_accZ,imu_gyroX,imu_gyroY,imu_gyroZ,imu_temp,mag_X,mag_Y,mag_Z,heading,gps_lat,gps_lng
2230,1639984,577.562,20.0625,0.265766,1.5084,-10.1207,14.0385,-1.23788,-2.5141,19.625,2132,100,282,160,0,0
2231,1639999,577.562,20.0625,0.984052,0.423789,-9.30181,13.6891,-1.80674,-1.62138,19.625,2132,100,282,160,0,0
2232,1640004,577.562,20.0625,0.984052,0.423789,-9.30181,13.6891,-1.80674,-1.62138,19.625,2108,-462,298,-122,0,0
2233,1640013,577.562,20.0625,3.16764,-1.58741,-7.98734,13.4675,-2.00702,-0.775536,19.625,2108,-462,298,-122,0,0
2234,1640028,577.562,20.0,4.40309,-2.29852,-7.61383,13.4121,-1.9985,-0.25141,19.625,2108,-462,298,-122,0,0
2235,1640039,577.562,20.0,5.72474,-2.57146,-7.26906,12.9434,-1.69808,0.276977,19.625,2108,-462,298,-122,0,0
2236,1640052,577.562,20.0,7.01766,-2.35598,-6.83808,12.5918,-1.40619,0.837323,19.625,2108,-462,298,-122,0,0
2237,1640065,577.562,20.0,8.93548,-0.438155,-5.9115,12.1423,-0.980073,1.09939,19.625,2108,-462,298,-122,0,0
2238,1640081,576.875,20.0625,9.388,1.02715,-5.68164,12.0123,-0.564607,1.0866,19.625,2108,-462,298,-122,0,0
2239,1640091,576.875,20.0625,9.55321,2.63611,-5.73192,11.5734,0.0852238,1.43389,19.625,2108,-462,298,-122,0,0
2240,1640105,576.875,20.0625,9.39518,5.08547,-6.37838,11.3262,0.434641,1.24214,19.625,2070,-16,690,-178,0,0
2241,1640117,576.875,20.0625,9.23716,5.53799,-6.64415,10.9406,0.843715,1.09726,19.625,2070,-16,690,-178,0,0
2242,1640134,577.625,20.125,8.48296,5.58108,-6.51486,10.5954,0.922547,0.767014,19.625,2070,-16,690,-178,0,0
2243,1640145,577.625,20.125,7.86523,5.59545,-6.20599,9.96479,1.01842,0.888458,19.625,2070,-16,690,-178,0,0
2244,1640159,577.625,20.125,7.01766,5.72474,-5.74629,9.22973,1.13348,0.590174,19.625,2070,-16,690,-178,0,0
2245,1640171,577.625,20.125,4.94899,5.87558,-4.70477,8.49681,1.11643,0.519865,19.625,2070,-16,690,-178,0,0
2246,1640187,577.375,20.0,3.8572,5.89713,-4.37436,7.74258,1.24214,0.513473,19.625,2070,-16,690,-178,0,0
2247,1640197,577.375,20.0,2.88751,5.96178,-4.36718,7.1524,1.06743,0.155533,19.625,2070,-16,690,-178,0,0
2248,1640206,577.375,20.0,2.88751,5.96178,-4.36718,7.1524,1.06743,0.155533,19.625,2075,355,256,125,0,0
2249,1640214,577.375,20.0,1.66642,6.34247,-4.8197,6.67089,0.690312,0.129966,19.625,2075,355,256,125,0,0
2250,1640228,577.375,20.0,1.09179,6.69443,-4.97772,6.65171,0.460208,0.0447425,19.625,2075,355,256,125,0,0
2251,1640238,570.812,20.0625,1.09179,6.69443,-4.97772,6.65171,0.460208,0.0447425,19.625,2075,355,256,125,0,0
2252,1640246,570.812,20.0625,0.438155,7.06794,-4.98491,6.46635,0.36007,-0.0383507,19.625,2075,355,256,125,0,0
2253,1640259,570.812,20.0625,-1.32883,7.542,-5.1142,6.13611,0.174709,0.230104,19.625,2075,355,256,125,0,0
2254,1640272,570.812,20.0625,-2.19796,7.09667,-5.54517,5.85487,0.121444,0.0255671,19.625,2075,355,256,125,0,0
2255,1640277,570.812,20.0625,-2.19796,7.09667,-5.54517,5.85487,0.121444,0.0255671,19.625,2075,355,256,125,0,0
2256,1640287,570.812,20.0625,-2.19796,6.56514,-5.52362,5.56298,0.149142,0.117183,19.625,2075,355,256,125,0,0
2257,1640293,567.0,20.0625,-2.19796,6.56514,-5.52362,5.56298,0.149142,0.117183,19.625,2075,355,256,125,0,0
2258,1640301,567.0,20.0625,-2.19077,5.20757,-4.86998,5.28387,0.230104,0.232235,19.625,2075,355,256,125,0,0
2259,1640306,567.0,20.0625,-2.19077,5.20757,-4.86998,5.28387,0.230104,0.232235,19.625,2075,258,-92,70,0,0
2260,1640315,567.0,20.0625,-2.50682,4.54675,-4.5252,5.0282,0.272716,0.138489,19.625,2075,258,-92,70,0,0
2261,1640328,567.0,20.0625,-3.00244,4.15169,-4.50365,4.96428,0.294022,-0.0937461,19.625,2075,258,-92,70,0,0
2262,1640341,567.0,20.0625,-3.72072,4.69759,-5.22912,4.70009,0.129966,-0.14275,19.625,2075,258,-92,70,0,0
2263,1640348,567.25,20.0,-3.72072,4.69759,-5.22912,4.70009,0.129966,-0.14275,19.625,2075,258,-92,70,0,0
2264,1640355,567.25,20.0,-3.91466,5.28659,-5.63855,4.26758,0.0490037,-0.200276,19.625,2075,258,-92,70,0,0
2265,1640370,567.25,20.0,-4.36,5.67446,-5.49489,4.06091,-0.100138,-0.221582,19.625,2075,258,-92,70,0,0
2266,1640382,567.25,20.0,-4.71914,5.25785,-4.97772,3.74558,-0.127836,-0.153403,19.625,2075,258,-92,70,0,0
2267,1640396,567.25,20.0,-5.04237,4.55393,-4.28099,3.3429,-0.364332,-0.259932,19.625,2075,258,-92,70,0,0
2268,1640402,570.188,20.0,-5.04237,4.55393,-4.28099,3.3429,-0.364332,-0.259932,19.625,2075,258,-92,70,0,0
2269,1640408,570.188,20.0,-5.04237,4.55393,-4.28099,3.3429,-0.364332,-0.259932,19.625,2090,65,-211,17,0,0
2270,1640416,570.188,20.0,-5.48052,3.0599,-3.36158,2.81238,-0.306806,-0.343026,19.625,2090,65,-211,17,0,0
2271,1640429,570.188,20.0,-5.73911,1.87473,-3.92184,2.54819,-0.39416,-0.257802,19.625,2090,65,-211,17,0,0
2272,1640441,570.188,20.0,-5.74629,1.53713,-4.50365,2.15403,-0.443164,-0.507081,19.625,2090,65,-211,17,0,0
2273,1640457,570.312,20.0,-5.59545,1.40784,-5.01364,1.38276,-0.526257,-0.455947,19.625,2090,65,-211,17,0,0
2274,1640468,570.312,20.0,-5.04237,1.79572,-5.45179,0.858629,-0.786189,-0.50069,19.625,2090,65,-211,17,0,0
2275,1640482,570.312,20.0,-4.87716,2.14049,-5.52362,0.183231,-0.749969,-0.498559,19.625,2090,65,-211,17,0,0
2276,1640494,570.312,20.0,-4.88435,2.37034,-5.60982,-0.381376,-0.992857,-0.541171,19.625,2090,65,-211,17,0,0
2277,1640511,569.938,20.0625,-5.35841,2.37034,-6.09825,-1.39554,-1.2677,-0.447425,19.625,2126,-77,-110,-34,0,0
2278,1640520,569.938,20.0625,-5.71037,2.14049,-6.57232,-2.54606,-1.48289,-0.417596,19.625,2126,-77,-110,-34,0,0
2279,1640533,569.938,20.0625,-6.04079,1.83163,-7.09667,-3.59644,-1.90901,-0.585913,19.625,2126,-77,-110,-34,0,0
2280,1640546,569.938,20.0625,-6.5795,1.20672,-8.23874,-4.98772,-2.33513,-0.521995,19.625,2126,-77,-110,-34,0,0
2281,1640562,568.312,20.0,-6.90991,0.991235,-8.89957,-6.30017,-3.01053,-0.688182,19.625,2126,-77,-110,-34,0,0
2282,1640572,568.312,20.0,-7.27624,0.955321,-9.76151,-7.3122,-3.54318,-1.04825,19.625,2126,-77,-110,-34,0,0
2283,1640586,568.312,20.0,-8.31057,1.86754,-12.2109,-7.8555,-4.18449,-1.61286,19.625,2126,-77,-110,-34,0,0
2284,1640599,568.312,20.0,-8.77027,2.84441,-13.511,-7.9045,-4.65748,-2.34578,19.625,2126,-77,-110,-34,0,0
2285,1640616,564.375,20.0625,-8.97858,4.07268,-14.6602,-8.01316,-4.93659,-3.51974,19.625,2145,-186,362,-152,0,0
2286,1640626,564.375,20.0625,-8.10227,6.42866,-16.0537,-8.04086,-4.86202,-4.43164,19.625,2145,-186,362,-152,0,0
2287,1640640,564.375,20.0625,-7.21159,7.24751,-16.6068,-8.20705,-4.77466,-5.46923,19.625,2145,-186,362,-152,0,0
2288,1640652,564.375,20.0625,-6.3281,7.63538,-17.4328,-8.6843,-4.72566,-6.37687,19.625,2145,-186,362,-152,0,0
2289,1640669,564.812,20.0625,-4.57548,6.33528,-19.1136,-9.65585,-4.31019,-6.66237,19.625,2145,-186,362,-152,0,0
2290,1640679,564.812,20.0625,-3.67044,4.70477,-19.8893,-10.7808,-3.76689,-6.95,19.625,2145,-186,362,-152,0,0
2291,1640694,564.812,20.0625,-2.67921,2.61456,-20.5861,-12.0187,-2.95726,-6.98196,19.625,2145,-186,362,-152,0,0
2292,1640707,564.812,20.0625,-0.790115,-1.09179,-21.7497,-13.1372,-2.14764,-7.09701,19.625,2145,-186,362,-152,0,0
2293,1640717,564.812,20.0625,-0.790115,-1.09179,-21.7497,-13.1372,-2.14764,-7.09701,19.625,1638,-1215,367,-106,0,0
2294,1640727,564.438,20.0625,0.308863,-2.70076,-21.7066,-14.1642,-1.07382,-6.81577,19.625,1638,-1215,367,-106,0,0
2295,1640737,564.438,20.0625,0.380692,-2.77258,-21.053,-14.8822,-0.210929,-6.44718,19.625,1638,-1215,367,-106,0,0
2296,1640750,564.438,20.0625,0.244217,-2.68639,-20.0546,-15.728,0.592305,-5.87405,19.625,1638,-1215,367,-106,0,0
2297,1640765,564.438,20.0625,-0.588995,-2.54992,-17.3825,-16.7145,1.2464,-4.9792,19.625,1638,-1215,367,-106,0,0
2298,1640780,565.875,20.0625,-1.18517,-2.42062,-15.8095,-17.6371,1.72152,-4.3315,19.625,1638,-1215,367,-106,0,0
2299,1640791,565.875,20.0625,-1.87473,-2.01838,-14.2508,-18.5255,2.21369,-3.52826,19.625,1638,-1215,367,-106,0,0
2300,1640811,565.875,20.0625,-3.43341,0.373509,-11.1191,-19.2563,2.48214,-2.95513,19.625,1638,-1215,367,-106,0,0
2301,1640818,565.875,20.0625,-3.43341,0.373509,-11.1191,-19.2563,2.48214,-2.95513,19.625,1031,-197,-1240,-9,0,0
2302,1640827,565.875,20.0625,-5.49489,5.45897,-8.47578,-19.1583,2.65046,-2.44166,19.625,1031,-197,-1240,-9,0,0
2303,1640833,565.438,20.0625,-5.49489,5.45897,-8.47578,-19.1583,2.65046,-2.44166,19.625,1031,-197,-1240,-9,0,0
2304,1640841,565.438,20.0625,-6.55077,8.46141,-7.50609,-18.2826,2.56097,-2.06881,19.625,1031,-197,-1240,-9,0,0
2305,1640855,565.438,20.0625,-8.57634,14.1718,-6.72316,-17.2834,2.45871,-1.95162,19.625,1031,-197,-1240,-9,0,0
2306,1640869,565.438,20.0625,-9.33772,16.104,-6.78062,-16.3097,2.26056,-1.91967,19.625,1031,-197,-1240,-9,0,0
2307,1640886,559.312,20.125,-9.58912,17.8279,-6.58668,-14.8566,2.45444,-2.0965,19.625,1031,-197,-1240,-9,0,0
2308,1640896,559.312,20.125,-9.19406,17.9715,-6.19163,-13.003,2.78256,-2.67176,19.625,1031,-197,-1240,-9,0,0
2309,1640909,559.312,20.125,-8.40395,17.9643,-5.63136,-11.3625,3.21081,-2.66111,19.625,1031,-197,-1240,-9,0,0
2310,1640918,559.312,20.125,-8.40395,17.9643,-5.63136,-11.3625,3.21081,-2.66111,19.625,990,1357,97,94,0,0
2311,1640926,559.312,20.125,-7.45581,17.8422,-5.07828,-9.19138,3.23424,-2.7506,19.625,990,1357,97,94,0,0
2312,1640937,558.062,20.0,-7.45581,17.8422,-5.07828,-9.19138,3.23424,-2.7506,19.625,990,1357,97,94,0,0
2313,1640945,558.062,20.0,-3.82847,16.5206,-3.8572,-6.86051,3.57301,-2.92531,19.625,990,1357,97,94,0,0
2314,1640958,558.062,20.0,-2.70794,15.7807,-4.00085,-5.86339,3.60496,-3.04036,19.625,990,1357,97,94,0,0
2315,1640971,558.062,20.0,-0.854761,13.748,-4.89153,-4.87267,3.89686,-3.05101,19.625,990,1357,97,94,0,0
2316,1640986,558.062,20.0,-0.114926,12.3617,-5.25785,-4.36346,3.94373,-2.91039,19.625,990,1357,97,94,0,0
2317,1640993,558.688,20.0625,-0.114926,12.3617,-5.25785,-4.36346,3.94373,-2.91039,19.625,990,1357,97,94,0,0
2318,1641000,558.688,20.0625,0.739835,9.12223,-4.88435,-4.08648,4.095,-2.62702,19.625,990,1357,97,94,0,0
2319,1641015,558.688,20.0625,0.854761,7.48454,-4.19479,-3.76263,4.0673,-2.37135,19.625,990,1357,97,94,0,0
2320,1641020,558.688,20.0625,0.854761,7.48454,-4.19479,-3.76263,4.0673,-2.37135,19.625,1517,1003,742,126,0,0
2321,1641028,558.688,20.0625,0.826029,6.02642,-3.43341,-3.71789,4.0183,-2.03898,19.625,1517,1003,742,126,0,0
2322,1641041,558.688,20.0625,0.531532,4.23071,-2.67202,-3.5027,3.96717,-1.81314,19.625,1517,1003,742,126,0,0
2323,1641047,558.875,20.0625,0.531532,4.23071,-2.67202,-3.5027,3.96717,-1.81314,19.625,1517,1003,742,126,0,0
2324,1641055,558.875,20.0625,0.416606,3.85001,-2.61456,-3.52187,3.70936,-1.41045,19.625,1517,1003,742,126,0,0
2325,1641070,558.875,20.0625,0.337595,3.64171,-2.58583,-3.28538,3.74985,-1.10578,19.625,1517,1003,742,126,0,0
2326,1641084,558.875,20.0625,0.337595,3.59861,-2.46372,-3.46008,3.63053,-0.647701,19.625,1517,1003,742,126,0,0
2327,1641101,558.562,20.0625,0.308863,3.54833,-2.28415,-3.28751,3.39617,-0.39629,19.625,1517,1003,742,126,0,0
2328,1641110,558.562,20.0625,0.0933772,3.41186,-1.96092,-3.20441,3.36634,-0.0383507,19.625,1517,1003,742,126,0,0
2329,1641120,558.562,20.0625,0.0933772,3.41186,-1.96092,-3.20441,3.36634,-0.0383507,19.625,1806,688,656,133,0,0
2330,1641129,558.562,20.0625,-0.193937,3.36876,-1.82445,-3.26407,3.06379,0.349417,19.625,1806,688,656,133,0,0
2331,1641143,558.562,20.0625,-0.272949,3.41904,-1.82445,-3.21507,2.78682,0.568869,19.625,1806,688,656,133,0,0
2332,1641151,557.312,20.0625,-0.272949,3.41904,-1.82445,-3.21507,2.78682,0.568869,19.625,1806,688,656,133,0,0
2333,1641159,557.312,20.0625,-0.323229,3.73509,-2.36316,-3.24489,2.55245,0.820279,19.625,1806,688,656,133,0,0
2334,1641172,557.312,20.0625,-0.280132,3.95057,-3.03117,-3.24276,2.30956,1.02269,19.625,1806,688,656,133,0,0
2335,1641187,557.312,20.0625,-0.237034,4.19479,-3.96494,-3.29816,2.11142,1.31884,19.625,1806,688,656,133,0,0
2336,1641201,557.312,20.0625,0.0143657,4.89153,-6.12698,-3.28111,2.06668,1.35932,19.625,1806,688,656,133,0,0
2337,1641207,557.375,20.0625,0.0143657,4.89153,-6.12698,-3.28111,2.06668,1.35932,19.625,1806,688,656,133,0,0
2338,1641215,557.375,20.0625,0.229852,5.45179,-7.20441,-3.21933,1.82166,1.29753,19.625,1806,688,656,133,0,0
2339,1641220,557.375,20.0625,0.229852,5.45179,-7.20441,-3.21933,1.82166,1.29753,19.625,1842,697,666,133,0,0
2340,1641229,557.375,20.0625,0.45252,6.63696,-8.45423,-3.31307,1.51272,1.35932,19.625,1842,697,666,133,0,0
2341,1641242,557.375,20.0625,0.395057,7.16131,-8.36085,-3.3429,1.40193,1.23148,19.625,1842,697,666,133,0,0
2342,1641255,557.375,20.0625,0.229852,7.59228,-7.80777,-3.24489,1.08873,0.96942,19.625,1842,697,666,133,0,0
2343,1641262,557.188,20.0625,0.229852,7.59228,-7.80777,-3.24489,1.08873,0.96942,19.625,1842,697,666,133,0,0
2344,1641269,557.188,20.0625,0.0646458,8.59789,-6.55077,-3.2385,0.669006,0.651962,19.625,1842,697,666,133,0,0
2345,1641277,557.188,20.0625,0.0646458,8.59789,-6.55077,-3.2385,0.669006,0.651962,19.625,1842,697,666,133,0,0
2346,1641285,557.188,20.0625,0.129292,9.11505,-6.22754,-3.40682,0.553954,0.334503,19.625,1842,697,666,133,0,0
2347,1641298,557.188,20.0625,0.459703,9.63222,-6.1198,-3.6007,0.434641,0.0596566,19.625,1842,697,666,133,0,0
2348,1641315,559.188,20.0625,0.474069,9.52447,-6.01924,-3.95012,0.123574,-0.193884,19.625,1842,697,666,133,0,0
2349,1641320,559.188,20.0625,0.474069,9.52447,-6.01924,-3.95012,0.123574,-0.193884,19.625,1818,612,848,144,0,0
2350,1641328,559.188,20.0625,-0.509983,9.18688,-5.37996,-4.14187,0.219451,-0.343026,19.625,1818,612,848,144,0,0
2351,1641341,559.188,20.0625,-1.09179,9.1366,-4.96336,-4.23988,0.10653,-0.649831,19.625,1818,612,848,144,0,0
2352,1641356,559.188,20.0625,-1.65206,9.35209,-4.5252,-4.33363,0.0873544,-0.841585,19.625,1818,612,848,144,0,0
2353,1641367,559.188,20.0625,-1.65206,9.35209,-4.5252,-4.33363,0.0873544,-0.841585,19.625,1818,612,848,144,0,0
2354,1641375,559.188,20.0625,-0.861943,9.32335,-4.92744,-4.6383,0.268455,-1.04186,19.625,1818,612,848,144,0,0
2355,1641389,559.188,20.0625,-0.172389,9.20843,-5.34405,-4.96002,0.479384,-1.15691,19.625,1818,612,848,144,0,0
2356,1641403,559.188,20.0625,0.617726,9.11505,-5.76784,-5.16456,0.592305,-1.20592,19.625,1818,612,848,144,0,0
2357,1641415,559.188,20.0625,2.00402,9.24434,-6.39993,-5.35418,0.707357,-1.57877,19.625,1818,612,848,144,0,0
2358,1641423,559.5,20.0,2.00402,9.24434,-6.39993,-5.35418,0.707357,-1.57877,19.625,1873,166,1068,171,0,0
2359,1641430,559.5,20.0,2.57146,9.388,-6.58668,-5.62903,1.00351,-1.93884,19.625,1873,166,1068,171,0,0
2360,1641443,559.5,20.0,3.13173,9.45983,-6.71598,-5.87618,1.44028,-1.9708,19.625,1873,166,1068,171,0,0
2361,1641456,559.5,20.0,4.58267,9.18688,-7.06794,-6.12759,1.86214,-2.14125,19.625,1873,166,1068,171,0,0
2362,1641470,559.5,20.0,5.45179,8.84929,-7.25469,-6.54732,2.47149,-2.42888,19.625,1873,166,1068,171,0,0
2363,1641477,556.375,20.0625,5.45179,8.84929,-7.25469,-6.54732,2.47149,-2.42888,19.625,1873,166,1068,171,0,0
2364,1641485,556.375,20.0625,6.95301,8.00171,-7.29779,-6.72202,3.08084,-2.53967,19.625,1873,166,1068,171,0,0
2365,1641498,556.375,20.0625,7.44144,7.79341,-7.23314,-7.19288,3.51122,-2.9317,19.625,1873,166,1068,171,0,0
2366,1641511,556.375,20.0625,7.67848,7.77186,-7.13976,-7.25893,4.03108,-3.22785,19.625,1873,166,1068,171,0,0
2367,1641525,556.375,20.0625,7.66411,8.05917,-6.95301,-7.4656,4.69583,-3.25981,19.625,2007,-607,658,-137,0,0
2368,1641532,554.812,20.0,7.66411,8.05917,-6.95301,-7.4656,4.69583,-3.25981,19.625,2007,-607,658,-137,0,0
2369,1641539,554.812,20.0,7.36962,8.131,-6.80217,-7.39103,5.24552,-3.48991,19.625,2007,-607,658,-137,0,0
2370,1641552,554.812,20.0,6.56514,8.00889,-6.88836,-7.46986,5.89748,-3.51761,19.625,2007,-607,658,-137,0,0
2371,1641565,554.812,20.0,6.13416,7.77186,-7.38398,-7.53378,6.15742,-3.41321,19.625,2007,-607,658,-137,0,0
2372,1641578,554.812,20.0,5.63855,7.28342,-8.29621,-7.51674,6.67728,-3.02331,19.625,2007,-607,658,-137,0,0
2373,1641585,553.062,20.0625,5.63855,7.28342,-8.29621,-7.51674,6.67728,-3.02331,19.625,2007,-607,658,-137,0,0
2374,1641592,553.062,20.0625,3.78537,5.10701,-10.8892,-7.59344,6.82003,-2.33087,19.625,2007,-607,658,-137,0,0
2375,1641608,553.062,20.0625,2.3057,3.51242,-11.8374,-7.5423,6.33213,-1.72365,19.625,2007,-607,658,-137,0,0
2376,1641619,553.062,20.0625,0.646458,1.93219,-12.1462,-7.77454,6.20003,-1.38276,19.625,2007,-607,658,-137,0,0
2377,1641626,553.062,20.0625,0.646458,1.93219,-12.1462,-7.77454,6.20003,-1.38276,19.625,1627,-783,-695,-48,0,0
2378,1641634,553.062,20.0625,-2.42781,-0.00718286,-11.0041,-8.10691,5.83357,-0.862891,19.625,1627,-783,-695,-48,0,0
2379,1641640,554.812,20.0625,-2.42781,-0.00718286,-11.0041,-8.10691,5.83357,-0.862891,19.625,1627,-783,-695,-48,0,0
2380,1641648,554.812,20.0625,-3.58425,-0.222669,-10.1422,-8.11543,5.23061,-0.291891,19.625,1627,-783,-695,-48,0,0
2381,1641661,554.812,20.0625,-5.15729,0.193937,-9.03604,-8.49255,4.78531,0.0894849,19.625,1627,-783,-695,-48,0,0
2382,1641674,554.812,20.0625,-5.62418,0.689555,-8.8421,-8.4542,4.43164,0.127836,19.625,1627,-783,-695,-48,0,0
2383,1641687,554.812,20.0625,-5.9115,1.36474,-8.81337,-8.17296,4.23775,0.219451,19.625,1627,-783,-695,-48,0,0
2384,1641694,555.812,20.0625,-5.9115,1.36474,-8.81337,-8.17296,4.23775,0.219451,19.625,1627,-783,-695,-48,0,0
2385,1641702,555.812,20.0625,-6.01206,3.14609,-8.47578,-7.7021,3.9416,0.0426119,19.625,1627,-783,-695,-48,0,0
2386,1641717,555.812,20.0625,-5.94741,4.19479,-8.03044,-7.25254,3.65823,0.057526,19.625,1627,-783,-695,-48,0,0
2387,1641727,555.812,20.0625,-5.94741,4.19479,-8.03044,-7.25254,3.65823,0.057526,19.625,1055,258,-1198,12,0,0
2388,1641736,555.812,20.0625,-5.94023,6.22036,-6.62978,-6.65811,3.45156,-0.0255671,19.625,1055,258,-1198,12,0,0
2389,1641746,552.5,20.0,-5.94023,6.22036,-6.62978,-6.65811,3.45156,-0.0255671,19.625,1055,258,-1198,12,0,0
2390,1641753,552.5,20.0,-6.61542,7.77904,-5.12138,-5.75687,3.13197,-0.166186,19.625,1055,258,-1198,12,0,0
2391,1641766,552.5,20.0,-7.21878,8.28184,-4.47492,-5.29453,2.95726,-0.0468731,19.625,1055,258,-1198,12,0,0
2392,1641779,552.5,20.0,-7.8365,8.49014,-3.92184,-4.58291,2.77829,-0.166186,19.625,1055,258,-1198,12,0,0
2393,1641794,552.5,20.0,-8.77746,8.53324,-2.9737,-4.22497,2.39479,-0.202406,19.625,1055,258,-1198,12,0,0
2394,1641800,548.5,20.0625,-8.77746,8.53324,-2.9737,-4.22497,2.39479,-0.202406,19.625,1055,258,-1198,12,0,0
2395,1641808,548.5,20.0625,-8.98576,8.51887,-2.5571,-3.75198,2.11355,-0.193884,19.625,1055,258,-1198,12,0,0
2396,1641822,548.5,20.0625,-9.04322,8.60507,-1.88909,-2.99562,1.73004,-0.39629,19.625,1055,258,-1198,12,0,0
2397,1641828,548.5,20.0625,-9.04322,8.60507,-1.88909,-2.99562,1.73004,-0.39629,19.625,690,896,-941,43,0,0
2398,1641836,548.5,20.0625,-8.98576,8.57634,-1.70952,-2.5908,1.54255,-0.639178,19.625,690,896,-941,43,0,0
2399,1641848,548.5,20.0625,-8.85647,8.43986,-1.62333,-2.14977,1.32097,-0.811756,19.625,690,896,-941,43,0,0
2400,1641874,545.25,20.0,-7.94424,6.93864,-1.63769,-1.43389,1.1633,-1.05251,19.625,690,896,-941,43,0,0
2401,1641884,545.25,20.0,-7.64975,6.22754,-1.65924,-1.12069,1.19952,-1.10365,19.625,690,896,-941,43,0,0
2402,1641899,545.25,20.0,-7.31215,5.19321,-1.73107,-0.61148,1.13348,-1.40406,19.625,690,896,-941,43,0,0
2403,1641912,545.25,20.0,-7.24751,5.01364,-1.76698,-0.319589,1.21018,-1.55107,19.625,690,896,-941,43,0,0
2404,1641929,543.688,20.0,-7.18286,5.1142,-1.79572,0.157664,1.1633,-1.74922,19.625,706,1053,-811,52,0,0
2405,1641938,543.688,20.0,-7.06075,5.68164,-1.82445,0.588044,1.04825,-1.94736,19.625,706,1053,-811,52,0,0
2406,1641951,543.688,20.0,-6.90991,6.01924,-1.79572,0.939592,0.882066,-1.9985,19.625,706,1053,-811,52,0,0
2407,1641964,543.688,20.0,-6.71598,6.18444,-1.70234,1.32736,0.726533,-2.07307,19.625,706,1053,-811,52,0,0
2408,1641980,542.938,20.0,-6.45739,6.09825,-1.40066,1.54468,0.549693,-2.35218,19.625,706,1053,-811,52,0,0
2409,1641990,542.938,20.0,-6.5364,5.70319,-1.26418,1.94736,0.432511,-2.51197,19.625,706,1053,-811,52,0,0
2410,1642003,542.938,20.0,-6.75907,5.27222,-1.19954,2.20516,0.389899,-2.71438,19.625,706,1053,-811,52,0,0
2411,1642016,542.938,20.0,-7.13976,4.26662,-1.15644,2.27974,0.259932,-2.76764,19.625,706,1053,-811,52,0,0
2412,1642032,543.812,20.0625,-7.11103,3.90748,-1.11334,2.47149,0.187492,-2.83795,19.625,897,835,-962,40,0,0
2413,1642042,543.812,20.0625,-6.90273,3.57707,-1.01278,2.76764,0.161925,-2.98496,19.625,897,835,-962,40,0,0
2414,1642055,543.812,20.0625,-6.58668,3.34003,-0.890675,2.91039,0.0532648,-2.93383,19.625,897,835,-962,40,0,0
2415,1642070,543.812,20.0625,-6.10543,3.11736,-0.761383,3.04675,0.115052,-3.17032,19.625,897,835,-962,40,0,0
2416,1642086,545.75,20.0625,-5.99051,3.03835,-0.7542,3.14689,-0.0894849,-3.26833,19.625,897,835,-962,40,0,0
2417,1642096,545.75,20.0625,-6.09107,2.70076,-0.811663,3.40895,-0.206668,-3.19163,19.625,897,835,-962,40,0,0
2418,1642110,545.75,20.0625,-6.24191,2.58583,-0.869126,3.61349,-0.217321,-3.31094,19.625,897,835,-962,40,0,0
2419,1642122,545.75,20.0625,-6.42866,2.44217,-0.933772,3.70723,-0.411205,-3.54744,19.625,897,835,-962,40,0,0
2420,1642132,545.75,20.0625,-6.42866,2.44217,-0.933772,3.70723,-0.411205,-3.54744,19.625,1113,261,-1211,12,0,0
2421,1642142,548.125,20.0,-6.74471,2.20514,-1.0487,4.13122,-0.592305,-3.81802,19.625,1113,261,-1211,12,0,0
2422,1642153,548.125,20.0,-7.14695,2.0543,-1.11334,4.49555,-1.14413,-3.76476,19.625,1113,261,-1211,12,0,0
2423,1642166,548.125,20.0,-7.9227,1.5515,-1.73107,4.04813,-1.71726,-4.06304,19.625,1113,261,-1211,12,0,0
2424,1642179,548.125,20.0,-8.54761,1.05588,-2.5571,3.44091,-2.26908,-3.85638,19.625,1113,261,-1211,12,0,0
2425,1642196,548.312,20.0,-9.03604,0.373509,-3.41186,2.7442,-2.49279,-3.27472,19.625,1113,261,-1211,12,0,0
2426,1642207,548.312,20.0,-9.07195,-1.85318,-4.72632,2.11142,-2.92317,-2.88269,19.625,1113,261,-1211,12,0,0
2427,1642222,548.312,20.0,-8.58352,-3.19637,-4.88435,1.22722,-3.07871,-2.28187,19.625,1113,261,-1211,12,0,0
2428,1642233,548.312,20.0,-8.58352,-3.19637,-4.88435,1.22722,-3.07871,-2.28187,19.625,1435,-327,-1021,-17,0,0
2429,1642241,548.312,20.0,-7.24032,-6.1629,-4.71914,0.010653,-3.3706,-1.57877,19.625,1435,-327,-1021,-17,0,0
2430,1642248,546.062,20.0625,-7.24032,-6.1629,-4.71914,0.010653,-3.3706,-1.57877,19.625,1435,-327,-1021,-17,0,0
2431,1642255,546.062,20.0625,-6.05515,-8.79182,-4.48211,-0.613611,-3.53466,-1.03121,19.625,1435,-327,-1021,-17,0,0
2432,1642270,546.062,20.0625,-5.5739,-9.69686,-4.49647,-1.0866,-3.59644,-0.496428,19.625,1435,-327,-1021,-17,0,0
2433,1642277,546.062,20.0625,-5.5739,-9.69686,-4.49647,-1.0866,-3.59644,-0.496428,19.625,1435,-327,-1021,-17,0,0
2434,1642475,543.938,20.0625,-5.5739,-9.69686,-4.49647,-1.0866,-3.59644,-0.496428,19.625,2038,503,237,115,0,0
