5.02,3268.9,748.02,-65.708,604.92,0,2.7731
5.025,3272.6,747.69,-65.684,604.32,0,2.7731
5.03,3276.3,747.37,-65.66,603.72,0,2.7731
5.035,3280,747.04,-65.637,603.13,0,2.7731
5.04,3283.7,746.71,-65.614,602.53,0,2.7731
5.045,3287.4,746.38,-65.59,601.92,0,2.7731
5.05,3291.1,746.05,-65.567,601.34,0,2.7731
5.055,3294.8,745.73,-65.544,600.74,0,2.7731
5.06,3298.5,745.4,-65.52,600.14,0,2.7731
5.065,3302.1,745.07,-65.497,599.56,0,2.7731
5.07,3305.8,744.74,-65.474,598.96,0,2.7731
5.075,3309.5,744.42,-65.518,598.36,0,2.7731
5.08,3313.2,744.09,-65.494,597.76,0,2.7731
5.085,3316.9,743.76,-65.471,597.18,0,2.7731
5.09,3320.6,743.43,-65.448,596.58,0,2.7731
5.095,3324.2,743.11,-65.424,595.98,0,2.7731
5.1,3327.9,742.78,-65.401,595.4,0,2.7731
5.105,3331.6,742.45,-65.378,594.81,0,2.7731
5.11,3335.3,742.13,-65.355,594.21,0,2.7731
5.115,3338.9,741.8,-65.331,593.63,0,2.7731
5.12,3342.6,741.47,-65.309,593.04,0,2.7731
5.125,3346.3,741.15,-65.285,592.44,0,2.7731
5.13,3350,740.82,-65.262,591.87,0,2.7731
5.135,3353.6,740.49,-65.239,591.28,0,2.7731
5.14,3357.3,740.17,-65.216,590.68,0,2.7731
5.145,3360.9,739.84,-65.193,590.11,0,2.7731
5.15,3364.6,739.52,-65.17,589.52,0,2.7731
5.155,3368.3,739.19,-65.147,588.93,0,2.7731
5.16,3371.9,738.86,-65.124,588.35,0,2.7731
5.165,3375.6,738.54,-65.101,587.76,0,2.7731
5.17,3379.2,738.21,-65.078,587.17,0,2.7731
5.175,3382.9,737.89,-65.055,586.6,0,2.7731
5.18,3386.5,737.56,-65.032,586.01,0,2.7731
5.185,3390.2,737.24,-65.009,585.43,0,2.7731
5.19,3393.8,736.91,-64.986,584.86,0,2.7731
5.195,3397.5,736.59,-64.964,584.27,0,2.7731
5.2,3401.1,736.26,-64.94,583.7,0,2.7731
5.205,3404.8,735.94,-64.918,583.12,0,2.7731
5.21,3408.4,735.61,-64.895,582.53,0,2.7731
5.215,3412.1,735.29,-64.872,581.96,0,2.7731
5.22,3415.7,734.97,-64.85,581.38,0,2.7731
5.225,3419.3,734.64,-64.827,580.8,0,2.7731
5.23,3423,734.32,-64.804,580.23,0,2.7731
5.235,3426.6,733.99,-64.781,579.65,0,2.7731
5.24,3430.2,733.67,-64.758,579.06,0,2.7731
5.245,3433.9,733.35,-64.736,578.5,0,2.7731
5.25,3437.5,733.02,-64.778,577.92,0,2.7731
5.255,3441.1,732.7,-64.755,577.36,0,2.7731
5.26,3444.7,732.38,-64.733,576.78,0,2.7731
5.265,3448.4,732.05,-64.71,576.2,0,2.7731
5.27,3452,731.73,-64.687,575.63,0,2.7731
5.275,3455.6,731.4,-64.665,575.05,0,2.7731
5.28,3459.2,731.08,-64.642,574.48,0,2.7731
5.285,3462.9,730.76,-64.619,573.92,0,2.7731
5.29,3466.5,730.44,-64.597,573.34,0,2.7731
5.295,3470.1,730.11,-64.574,572.78,0,2.7731
5.3,3473.7,729.79,-64.552,572.2,0,2.7731
5.305,3477.3,729.47,-64.529,571.63,0,2.7731
5.31,3480.9,729.14,-64.506,571.07,0,2.7731
5.315,3484.5,728.82,-64.484,570.49,0,2.7731
5.32,3488.1,728.5,-64.461,569.92,0,2.7731
5.325,3491.7,728.18,-64.439,569.36,0,2.7731
5.33,3495.3,727.86,-64.417,568.79,0,2.7731
5.335,3498.9,727.53,-64.394,568.23,0,2.7731
5.34,3502.5,727.21,-64.372,567.66,0,2.7731
5.345,3506.1,726.89,-64.349,567.09,0,2.7731
5.35,3509.7,726.57,-64.327,566.54,0,2.7731
5.355,3513.3,726.25,-64.305,565.97,0,2.7731
5.36,3516.9,725.93,-64.282,565.41,0,2.7731
5.365,3520.5,725.6,-64.26,564.84,0,2.7731
5.37,3524.1,725.28,-64.238,564.27,0,2.7731
5.375,3527.7,724.96,-64.215,563.72,0,2.7731
5.38,3531.3,724.64,-64.193,563.15,0,2.7731
5.385,3534.9,724.32,-64.171,562.6,0,2.7731
5.39,3538.5,724,-64.149,562.04,0,2.7731
5.395,3542,723.68,-64.127,561.49,0,2.7731
5.4,3545.6,723.36,-64.105,560.92,0,2.7731
5.405,3549.2,723.04,-64.082,560.36,0,2.7731
5.41,3552.8,722.72,-64.06,559.81,0,2.7731
5.415,3556.4,722.4,-64.038,559.24,0,2.7731
5.42,3559.9,722.08,-64.016,558.7,0,2.7731
5.425,3563.5,721.76,-64.056,558.13,0,2.7731
5.43,3567.1,721.44,-64.034,557.57,0,2.7731
5.435,3570.6,721.12,-64.011,557.02,0,2.7731
5.44,3574.2,720.8,-63.99,556.46,0,2.7731
5.445,3577.8,720.48,-63.967,555.92,0,2.7731
5.45,3581.3,720.16,-63.945,555.35,0,2.7731
5.455,3584.9,719.84,-63.923,554.81,0,2.7731
5.46,3588.5,719.52,-63.902,554.25,0,2.7731
5.465,3592,719.2,-63.879,553.71,0,2.7731
5.47,3595.6,718.88,-63.858,553.15,0,2.7731
5.475,3599.2,718.56,-63.835,552.59,0,2.7731
5.48,3602.7,718.24,-63.813,552.05,0,2.7731
5.485,3606.3,717.92,-63.792,551.49,0,2.7731
5.49,3609.8,717.6,-63.769,550.95,0,2.7731
5.495,3613.4,717.28,-63.748,550.39,0,2.7731
5.5,3616.9,716.97,-63.726,549.85,0,2.7731
5.505,3620.5,716.65,-63.704,549.3,0,2.7731
5.51,3624,716.33,-63.682,548.76,0,2.7731
5.515,3627.6,716.01,-63.661,548.2,0,2.7731
5.52,3631.1,715.69,-63.639,547.65,0,2.7731
5.525,3634.6,715.37,-63.616,547.11,0,2.7731
5.53,3638.2,715.06,-63.595,546.56,0,2.7731
5.535,3641.7,714.74,-63.573,546.02,0,2.7731
5.54,3645.3,714.42,-63.552,545.47,0,2.7731
5.545,3648.8,714.1,-63.53,544.93,0,2.7731
5.55,3652.3,713.79,-63.508,544.38,0,2.7731
5.555,3655.9,713.47,-63.486,543.85,0,2.7731
5.56,3659.4,713.15,-63.465,543.3,0,2.7731
5.565,3662.9,712.83,-63.443,542.76,0,2.7731
5.57,3666.4,712.52,-63.422,542.21,0,2.7731
5.575,3670,712.2,-63.4,541.68,0,2.7731
5.58,3673.5,711.88,-63.379,541.13,0,2.7731
5.585,3677,711.57,-63.357,540.6,0,2.7731
5.59,3680.5,711.25,-63.336,540.05,0,2.7731
5.595,3684.1,710.93,-63.314,539.51,0,2.7731
5.6,3687.6,710.62,-63.292,538.98,0,2.7731
5.605,3691.1,710.3,-63.33,538.43,0,2.7731
5.61,3694.6,709.98,-63.308,537.9,0,2.7731
5.615,3698.1,709.67,-63.287,537.35,0,2.7731
5.62,3701.6,709.35,-63.265,536.83,0,2.7731
5.625,3705.1,709.03,-63.244,536.28,0,2.7731
5.63,3708.7,708.72,-63.222,535.75,0,2.7731
5.635,3712.2,708.4,-63.201,535.21,0,2.7731
5.64,3715.7,708.09,-63.179,534.68,0,2.7731
5.645,3719.2,707.77,-63.158,534.14,0,2.7731
5.65,3722.7,707.45,-63.136,533.61,0,2.7731
5.655,3726.2,707.14,-63.115,533.07,0,2.7731
5.66,3729.7,706.82,-63.094,532.55,0,2.7731
5.665,3733.2,706.51,-63.073,532.01,0,2.7731
5.67,3736.7,706.19,-63.051,531.48,0,2.7731
5.675,3740.2,705.88,-63.03,530.94,0,2.7731
5.68,3743.7,705.56,-63.008,530.42,0,2.7731
5.685,3747.1,705.25,-62.988,529.88,0,2.7731
5.69,3750.6,704.93,-62.966,529.36,0,2.7731
5.695,3754.1,704.62,-62.945,528.82,0,2.7731
5.7,3757.6,704.3,-62.923,528.3,0,2.7731
5.705,3761.1,703.99,-62.903,527.76,0,2.7731
5.71,3764.6,703.67,-62.881,527.24,0,2.7731
5.715,3768.1,703.36,-62.86,526.71,0,2.7731
5.72,3771.5,703.05,-62.839,526.19,0,2.7731
5.725,3775,702.73,-62.818,525.65,0,2.7731
5.73,3778.5,702.42,-62.796,525.13,0,2.7731
5.735,3782,702.1,-62.776,524.62,0,2.7731
5.74,3785.4,701.79,-62.755,524.08,0,2.7731
5.745,3788.9,701.48,-62.733,523.57,0,2.7731
5.75,3792.4,701.16,-62.713,523.03,0,2.7731
5.755,3795.9,700.85,-62.691,522.52,0,2.7731
5.76,3799.3,700.54,-62.671,521.99,0,2.7731
5.765,3802.8,700.22,-62.649,521.47,0,2.7731
5.77,3806.3,699.91,-62.629,520.94,0,2.7731
5.775,3809.7,699.6,-62.607,520.43,0,2.7731
5.78,3813.2,699.28,-62.587,519.9,0,2.7731
5.785,3816.6,698.97,-62.622,519.38,0,2.7731
5.79,3820.1,698.66,-62.601,518.85,0,2.7731
5.795,3823.6,698.35,-62.58,518.34,0,2.7731
5.8,3827,698.03,-62.559,517.81,0,2.7731
5.805,3830.5,697.72,-62.538,517.3,0,2.7731
5.81,3833.9,697.41,-62.518,516.79,0,2.7731
5.815,3837.4,697.09,-62.497,516.26,0,2.7731
5.82,3840.8,696.78,-62.476,515.75,0,2.7731
5.825,3844.3,696.47,-62.455,515.22,0,2.7731
5.83,3847.7,696.16,-62.434,514.71,0,2.7731
5.835,3851.2,695.85,-62.413,514.19,0,2.7731
5.84,3854.6,695.53,-62.392,513.68,0,2.7731
5.845,3858.1,695.22,-62.372,513.16,0,2.7731
5.85,3861.5,694.91,-62.351,512.65,0,2.7731
5.855,3864.9,694.6,-62.33,512.14,0,2.7731
5.86,3868.4,694.29,-62.31,511.62,0,2.7731
5.865,3871.8,693.98,-62.289,511.11,0,2.7731
5.87,3875.2,693.66,-62.268,510.59,0,2.7731
5.875,3878.7,693.35,-62.247,510.09,0,2.7731
5.88,3882.1,693.04,-62.227,509.56,0,2.7731
5.885,3885.5,692.73,-62.206,509.06,0,2.7731
5.89,3889,692.42,-62.186,508.54,0,2.7731
5.895,3892.4,692.11,-62.165,508.04,0,2.7731
5.9,3895.8,691.8,-62.144,507.53,0,2.7731
5.905,3899.2,691.49,-62.124,507.01,0,2.7731
5.91,3902.7,691.18,-62.103,506.51,0,2.7731
5.915,3906.1,690.87,-62.083,505.99,0,2.7731
5.92,3909.5,690.56,-62.062,505.49,0,2.7731
5.925,3912.9,690.25,-62.042,504.99,0,2.7731
5.93,3916.3,689.94,-62.021,504.48,0,2.7731
5.935,3919.7,689.63,-62.001,503.98,0,2.7731
5.94,3923.2,689.32,-61.98,503.46,0,2.7731
5.945,3926.6,689.01,-61.96,502.96,0,2.7731
5.95,3930,688.7,-61.939,502.45,0,2.7731
5.955,3933.4,688.39,-61.919,501.95,0,2.7731
5.96,3936.8,688.08,-61.899,501.45,0,2.7731
5.965,3940.2,687.77,-61.932,500.94,0,2.7731
5.97,3943.6,687.46,-61.912,500.44,0,2.7731
5.975,3947,687.15,-61.892,499.93,0,2.7731
5.98,3950.4,686.84,-61.871,499.43,0,2.7731
5.985,3953.8,686.53,-61.851,498.93,0,2.7731
5.99,3957.2,686.22,-61.831,498.42,0,2.7731
5.995,3960.6,685.91,-61.81,497.93,0,2.7731
6,3964,685.6,-61.79,497.42,0,2.7731
6.005,3967.4,685.29,-61.769,496.92,0,2.7731
6.01,3970.8,684.99,-61.749,496.43,0,2.7731
6.015,3974.2,684.68,-61.729,495.92,0,2.7731
6.02,3977.5,684.37,-61.708,495.43,0,2.7731
6.025,3980.9,684.06,-61.688,494.92,0,2.7731
6.03,3984.3,683.75,-61.668,494.43,0,2.7731
6.035,3987.7,683.44,-61.648,493.93,0,2.7731
6.04,3991.1,683.14,-61.628,493.43,0,2.7731
6.045,3994.5,682.83,-61.607,492.94,0,2.7731
6.05,3997.8,682.52,-61.587,492.45,0,2.7731
6.055,4001.2,682.21,-61.568,491.94,0,2.7731
6.06,4004.6,681.9,-61.547,491.45,0,2.7731
6.065,4008,681.6,-61.527,490.95,0,2.7731
6.07,4011.3,681.29,-61.507,490.46,0,2.7731
6.075,4014.7,680.98,-61.487,489.97,0,2.7731
6.08,4018.1,680.67,-61.467,489.47,0,2.7731
6.085,4021.5,680.37,-61.447,488.98,0,2.7731
6.09,4024.8,680.06,-61.427,488.49,0,2.7731
6.095,4028.2,679.75,-61.407,487.99,0,2.7731
6.1,4031.6,679.45,-61.387,487.5,0,2.7731
6.105,4034.9,679.14,-61.367,487,0,2.7731
6.11,4038.3,678.83,-61.347,486.52,0,2.7731
6.115,4041.6,678.53,-61.327,486.03,0,2.7731
6.12,4045,678.22,-61.307,485.53,0,2.7731
6.125,4048.3,677.91,-61.287,485.05,0,2.7731
6.13,4051.7,677.61,-61.267,484.57,0,2.7731
6.135,4055.1,677.3,-61.248,484.07,0,2.7731
6.14,4058.4,676.99,-61.227,483.58,0,2.7731
6.145,4061.8,676.69,-61.208,483.1,0,2.7731
6.15,4065.1,676.38,-61.24,482.6,0,2.7731
6.155,4068.5,676.08,-61.22,482.12,0,2.7731
6.16,4071.8,675.77,-61.2,481.64,0,2.7731
6.165,4075.1,675.46,-61.18,481.15,0,2.7731
6.17,4078.5,675.16,-61.16,480.67,0,2.7731
6.175,4081.8,674.85,-61.141,480.19,0,2.7731
6.18,4085.2,674.55,-61.121,479.69,0,2.7731
6.185,4088.5,674.24,-61.101,479.21,0,2.7731
6.19,4091.8,673.94,-61.081,478.72,0,2.7731
6.195,4095.2,673.63,-61.061,478.24,0,2.7731
6.2,4098.5,673.32,-61.042,477.76,0,2.7731
6.205,4101.8,673.02,-61.022,477.27,0,2.7731
6.21,4105.2,672.71,-61.002,476.79,0,2.7731
6.215,4108.5,672.41,-60.983,476.31,0,2.7731
6.22,4111.8,672.11,-60.963,475.84,0,2.7731
6.225,4115.2,671.8,-60.944,475.35,0,2.7731
6.23,4118.5,671.5,-60.924,474.87,0,2.7731
6.235,4121.8,671.19,-60.904,474.4,0,2.7731
6.24,4125.1,670.89,-60.885,473.91,0,2.7731
6.245,4128.4,670.58,-60.865,473.43,0,2.7731
6.25,4131.8,670.28,-60.845,472.96,0,2.7731
6.255,4135.1,669.97,-60.826,472.47,0,2.7731
6.26,4138.4,669.67,-60.806,472,0,2.7731
6.265,4141.7,669.37,-60.787,471.53,0,2.7731
6.27,4145,669.06,-60.768,471.04,0,2.7731
6.275,4148.3,668.76,-60.748,470.57,0,2.7731
6.28,4151.6,668.45,-60.728,470.1,0,2.7731
6.285,4154.9,668.15,-60.709,469.61,0,2.7731
6.29,4158.3,667.85,-60.689,469.14,0,2.7731
6.295,4161.6,667.54,-60.67,468.67,0,2.7731
6.3,4164.9,667.24,-60.651,468.19,0,2.7731
6.305,4168.2,666.94,-60.631,467.72,0,2.7731
6.31,4171.5,666.64,-60.612,467.25,0,2.7731
6.315,4174.8,666.33,-60.593,466.78,0,2.7731
6.32,4178.1,666.03,-60.574,466.3,0,2.7731
6.325,4181.4,665.73,-60.554,465.83,0,2.7731
6.33,4184.6,665.42,-60.535,465.36,0,2.7731
6.335,4187.9,665.12,-60.565,464.88,0,2.7731
6.34,4191.2,664.82,-60.545,464.41,0,2.7731
6.345,4194.5,664.52,-60.526,463.95,0,2.7731
6.35,4197.8,664.21,-60.507,463.47,0,2.7731
6.355,4201.1,663.91,-60.487,463,0,2.7731
6.36,4204.4,663.61,-60.468,462.54,0,2.7731
6.365,4207.7,663.31,-60.449,462.07,0,2.7731
6.37,4210.9,663,-60.43,461.59,0,2.7731
6.375,4214.2,662.7,-60.41,461.13,0,2.7731
6.38,4217.5,662.4,-60.391,460.67,0,2.7731
6.385,4220.8,662.1,-60.372,460.19,0,2.7731
6.39,4224.1,661.8,-60.353,459.72,0,2.7731
6.395,4227.3,661.49,-60.334,459.26,0,2.7731
6.4,4230.6,661.19,-60.315,458.8,0,2.7731
6.405,4233.9,660.89,-60.296,458.33,0,2.7731
6.41,4237.2,660.59,-60.276,457.86,0,2.7731
6.415,4240.4,660.29,-60.257,457.4,0,2.7731
6.42,4243.7,659.99,-60.238,456.94,0,2.7731
6.425,4247,659.69,-60.219,456.47,0,2.7731
6.43,4250.2,659.39,-60.2,456.01,0,2.7731
6.435,4253.5,659.08,-60.181,455.55,0,2.7731
6.44,4256.7,658.78,-60.162,455.09,0,2.7731
6.445,4260,658.48,-60.143,454.62,0,2.7731
6.45,4263.3,658.18,-60.124,454.16,0,2.7731
6.455,4266.5,657.88,-60.105,453.7,0,2.7731
6.46,4269.8,657.58,-60.086,453.23,0,2.7731
6.465,4273,657.28,-60.067,452.78,0,2.7731
6.47,4276.3,656.98,-60.048,452.32,0,2.7731
6.475,4279.5,656.68,-60.029,451.87,0,2.7731
6.48,4282.8,656.38,-60.011,451.4,0,2.7731
6.485,4286,656.08,-59.991,450.94,0,2.7731
6.49,4289.3,655.78,-59.973,450.49,0,2.7731
6.495,4292.5,655.48,-59.954,450.03,0,2.7731
6.5,4295.8,655.18,-59.935,449.56,0,2.7731
6.505,4299,654.88,-59.916,449.11,0,2.7731
6.51,4302.3,654.58,-59.897,448.66,0,2.7731
6.515,4305.5,654.28,-59.879,448.21,0,2.7731
6.52,4308.7,653.98,-59.86,447.75,0,2.7731
6.525,4312,653.68,-59.888,447.29,0,2.7731
6.53,4315.2,653.38,-59.869,446.84,0,2.7731
6.535,4318.4,653.09,-59.851,446.38,0,2.7731
6.54,4321.7,652.79,-59.832,445.93,0,2.7731
6.545,4324.9,652.49,-59.813,445.47,0,2.7731
6.55,4328.1,652.19,-59.794,445.02,0,2.7731
6.555,4331.3,651.89,-59.776,444.57,0,2.7731
6.56,4334.6,651.59,-59.757,444.12,0,2.7731
6.565,4337.8,651.29,-59.739,443.66,0,2.7731
6.57,4341,650.99,-59.719,443.21,0,2.7731
6.575,4344.2,650.7,-59.701,442.76,0,2.7731
6.58,4347.5,650.4,-59.682,442.31,0,2.7731
6.585,4350.7,650.1,-59.664,441.86,0,2.7731
6.59,4353.9,649.8,-59.645,441.4,0,2.7731
6.595,4357.1,649.5,-59.626,440.96,0,2.7731
6.6,4360.3,649.2,-59.608,440.51,0,2.7731
6.605,4363.5,648.91,-59.589,440.06,0,2.7731
6.61,4366.8,648.61,-59.571,439.61,0,2.7731
6.615,4370,648.31,-59.552,439.16,0,2.7731
6.62,4373.2,648.01,-59.534,438.72,0,2.7731
6.625,4376.4,647.72,-59.515,438.27,0,2.7731
6.63,4379.6,647.42,-59.497,437.83,0,2.7731
6.635,4382.8,647.12,-59.479,437.37,0,2.7731
6.64,4386,646.82,-59.46,436.93,0,2.7731
6.645,4389.2,646.53,-59.441,436.48,0,2.7731
6.65,4392.4,646.23,-59.423,436.04,0,2.7731
6.655,4395.6,645.93,-59.405,435.6,0,2.7731
6.66,4398.8,645.63,-59.386,435.15,0,2.7731
6.665,4402,645.34,-59.368,434.7,0,2.7731
6.67,4405.2,645.04,-59.349,434.26,0,2.7731
6.675,4408.4,644.74,-59.331,433.82,0,2.7731
6.68,4411.6,644.45,-59.313,433.38,0,2.7731
6.685,4414.7,644.15,-59.295,432.93,0,2.7731
6.69,4417.9,643.86,-59.276,432.49,0,2.7731
6.695,4421.1,643.56,-59.258,432.05,0,2.7731
6.7,4424.3,643.26,-59.24,431.61,0,2.7731
6.705,4427.5,642.97,-59.221,431.18,0,2.7731
6.71,4430.7,642.67,-59.248,430.74,0,2.7731
6.715,4433.8,642.37,-59.23,430.29,0,2.7731
6.72,4437,642.08,-59.211,429.85,0,2.7731
6.725,4440.2,641.78,-59.193,429.41,0,2.7731
6.73,4443.4,641.49,-59.175,428.98,0,2.7731
6.735,4446.6,641.19,-59.157,428.54,0,2.7731
6.74,4449.7,640.89,-59.139,428.09,0,2.7731
6.745,4452.9,640.6,-59.12,427.66,0,2.7731
6.75,4456.1,640.3,-59.102,427.22,0,2.7731
6.755,4459.2,640.01,-59.084,426.79,0,2.7731
6.76,4462.4,639.71,-59.066,426.35,0,2.7731
6.765,4465.6,639.42,-59.048,425.92,0,2.7731
6.77,4468.7,639.12,-59.03,425.47,0,2.7731
6.775,4471.9,638.83,-59.011,425.04,0,2.7731
6.78,4475.1,638.53,-58.993,424.61,0,2.7731
6.785,4478.2,638.24,-58.975,424.17,0,2.7731
6.79,4481.4,637.94,-58.957,423.74,0,2.7731
6.795,4484.5,637.65,-58.939,423.31,0,2.7731
6.8,4487.7,637.35,-58.921,422.86,0,2.7731
6.805,4490.8,637.06,-58.903,422.43,0,2.7731
6.81,4494,636.76,-58.885,422,0,2.7731
6.815,4497.1,636.47,-58.867,421.57,0,2.7731
6.82,4500.3,636.18,-58.849,421.14,0,2.7731
6.825,4503.4,635.88,-58.831,420.71,0,2.7731
6.83,4506.6,635.59,-58.813,420.29,0,2.7731
6.835,4509.7,635.29,-58.795,419.84,0,2.7731
6.84,4512.9,635,-58.777,419.42,0,2.7731
6.845,4516,634.71,-58.759,418.99,0,2.7731
6.85,4519.2,634.41,-58.741,418.56,0,2.7731
6.855,4522.3,634.12,-58.724,418.13,0,2.7731
6.86,4525.4,633.83,-58.706,417.71,0,2.7731
6.865,4528.6,633.53,-58.688,417.28,0,2.7731
6.87,4531.7,633.24,-58.67,416.84,0,2.7731
6.875,4534.8,632.95,-58.652,416.42,0,2.7731
6.88,4538,632.65,-58.634,415.99,0,2.7731
6.885,4541.1,632.36,-58.616,415.57,0,2.7731
6.89,4544.2,632.07,-58.599,415.14,0,2.7731
6.895,4547.4,631.77,-58.581,414.72,0,2.7731
6.9,4550.5,631.48,-58.563,414.29,0,2.7731
6.905,4553.6,631.19,-58.588,413.87,0,2.7731
6.91,4556.7,630.89,-58.571,413.43,0,2.7731
6.915,4559.9,630.6,-58.552,413.01,0,2.7731
6.92,4563,630.31,-58.535,412.59,0,2.7731
6.925,4566.1,630.02,-58.517,412.17,0,2.7731
6.93,4569.2,629.72,-58.499,411.74,0,2.7731
6.935,4572.3,629.43,-58.482,411.32,0,2.7731
6.94,4575.4,629.14,-58.464,410.9,0,2.7731
6.945,4578.6,628.85,-58.447,410.48,0,2.7731
6.95,4581.7,628.55,-58.429,410.05,0,2.7731
6.955,4584.8,628.26,-58.411,409.63,0,2.7731
6.96,4587.9,627.97,-58.393,409.21,0,2.7731
6.965,4591,627.68,-58.376,408.79,0,2.7731
6.97,4594.1,627.39,-58.358,408.37,0,2.7731
6.975,4597.2,627.1,-58.341,407.95,0,2.7731
6.98,4600.3,626.8,-58.323,407.53,0,2.7731
6.985,4603.4,626.51,-58.306,407.12,0,2.7731
6.99,4606.5,626.22,-58.288,406.7,0,2.7731
6.995,4609.6,625.93,-58.271,406.27,0,2.7731
7,4612.7,625.64,-58.253,405.85,0,2.7731
7.005,4615.8,625.35,-58.235,405.44,0,2.7731
7.01,4618.9,625.06,-58.218,405.02,0,2.7731
7.015,4622,624.76,-58.2,404.6,0,2.7731
7.02,4625.1,624.47,-58.183,404.19,0,2.7731
7.025,4628.2,624.18,-58.166,403.77,0,2.7731
7.03,4631.3,623.89,-58.148,403.36,0,2.7731
7.035,4634.3,623.6,-58.131,402.95,0,2.7731
7.04,4637.4,623.31,-58.114,402.53,0,2.7731
7.045,4640.5,623.02,-58.096,402.12,0,2.7731
7.05,4643.6,622.73,-58.079,401.69,0,2.7731
7.055,4646.7,622.44,-58.061,401.28,0,2.7731
7.06,4649.8,622.15,-58.044,400.87,0,2.7731
7.065,4652.8,621.86,-58.026,400.46,0,2.7731
7.07,4655.9,621.57,-58.009,400.04,0,2.7731
7.075,4659,621.28,-57.992,399.63,0,2.7731
7.08,4662.1,620.99,-57.975,399.22,0,2.7731
7.085,4665.1,620.7,-57.957,398.81,0,2.7731
7.09,4668.2,620.41,-57.94,398.4,0,2.7731
7.095,4671.3,620.12,-57.964,397.99,0,2.7731
7.1,4674.4,619.83,-57.946,397.58,0,2.7731
7.105,4677.4,619.54,-57.929,397.17,0,2.7731
7.11,4680.5,619.25,-57.912,396.76,0,2.7731
7.115,4683.5,618.96,-57.895,396.35,0,2.7731
7.12,4686.6,618.67,-57.877,395.93,0,2.7731
7.125,4689.7,618.38,-57.86,395.53,0,2.7731
7.13,4692.7,618.09,-57.843,395.12,0,2.7731
7.135,4695.8,617.81,-57.825,394.71,0,2.7731
7.14,4698.8,617.52,-57.808,394.3,0,2.7731
7.145,4701.9,617.23,-57.791,393.9,0,2.7731
7.15,4705,616.94,-57.774,393.49,0,2.7731
7.155,4708,616.65,-57.757,393.09,0,2.7731
7.16,4711.1,616.36,-57.74,392.68,0,2.7731
7.165,4714.1,616.07,-57.723,392.28,0,2.7731
7.17,4717.2,615.78,-57.706,391.87,0,2.7731
7.175,4720.2,615.5,-57.689,391.47,0,2.7731
7.18,4723.3,615.21,-57.672,391.06,0,2.7731
7.185,4726.3,614.92,-57.655,390.66,0,2.7731
7.19,4729.3,614.63,-57.638,390.25,0,2.7731
7.195,4732.4,614.34,-57.621,389.85,0,2.7731
7.2,4735.4,614.05,-57.604,389.45,0,2.7731
7.205,4738.5,613.77,-57.587,389.05,0,2.7731
7.21,4741.5,613.48,-57.57,388.64,0,2.7731
7.215,4744.5,613.19,-57.553,388.24,0,2.7731
7.22,4747.6,612.9,-57.536,387.83,0,2.7731
7.225,4750.6,612.62,-57.518,387.43,0,2.7731
7.23,4753.6,612.33,-57.502,387.03,0,2.7731
7.235,4756.7,612.04,-57.485,386.63,0,2.7731
7.24,4759.7,611.75,-57.468,386.23,0,2.7731
7.245,4762.7,611.47,-57.451,385.83,0,2.7731
7.25,4765.7,611.18,-57.434,385.43,0,2.7731
7.255,4768.8,610.89,-57.417,385.03,0,2.7731
7.26,4771.8,610.6,-57.4,384.63,0,2.7731
7.265,4774.8,610.32,-57.384,384.23,0,2.7731
7.27,4777.8,610.03,-57.367,383.84,0,2.7731
7.275,4780.9,609.74,-57.35,383.44,0,2.7731
7.28,4783.9,609.46,-57.333,383.04,0,2.7731
7.285,4786.9,609.17,-57.316,382.64,0,2.7731
7.29,4789.9,608.88,-57.338,382.25,0,2.7731
7.295,4792.9,608.6,-57.321,381.85,0,2.7731
7.3,4795.9,608.31,-57.305,381.46,0,2.7731
7.305,4798.9,608.02,-57.288,381.06,0,2.7731
7.31,4801.9,607.74,-57.271,380.66,0,2.7731
7.315,4805,607.45,-57.254,380.27,0,2.7731
7.32,4808,607.17,-57.238,379.88,0,2.7731
7.325,4811,606.88,-57.221,379.48,0,2.7731
7.33,4814,606.59,-57.204,379.09,0,2.7731
7.335,4817,606.31,-57.188,378.69,0,2.7731
7.34,4820,606.02,-57.171,378.3,0,2.7731
7.345,4823,605.74,-57.154,377.91,0,2.7731
7.35,4826,605.45,-57.138,377.51,0,2.7731
7.355,4829,605.16,-57.121,377.12,0,2.7731
7.36,4832,604.88,-57.104,376.73,0,2.7731
7.365,4834.9,604.59,-57.088,376.34,0,2.7731
7.37,4837.9,604.31,-57.071,375.95,0,2.7731
7.375,4840.9,604.02,-57.055,375.56,0,2.7731
7.38,4843.9,603.74,-57.038,375.17,0,2.7731
7.385,4846.9,603.45,-57.021,374.78,0,2.7731
7.39,4849.9,603.17,-57.005,374.39,0,2.7731
7.395,4852.9,602.88,-56.988,374,0,2.7731
7.4,4855.9,602.6,-56.972,373.61,0,2.7731
7.405,4858.8,602.31,-56.955,373.22,0,2.7731
7.41,4861.8,602.03,-56.939,372.83,0,2.7731
7.415,4864.8,601.74,-56.922,372.44,0,2.7731
7.42,4867.8,601.46,-56.906,372.05,0,2.7731
7.425,4870.8,601.17,-56.89,371.67,0,2.7731
7.43,4873.7,600.89,-56.873,371.28,0,2.7731
7.435,4876.7,600.61,-56.857,370.89,0,2.7731
7.44,4879.7,600.32,-56.84,370.51,0,2.7731
7.445,4882.6,600.04,-56.824,370.12,0,2.7731
